,sex,sex_confi
SRR1265546,male,0.9795574
SRR1313145,female,0.9918109
SRR1313149,female,0.9619978
SRR1747170,male,0.9496997
SRR645376,male,0.9999353
SRR897145,male,0.9345291
DRR006418,female,0.9904494
SRR1265568,male,0.97794616
SRR897314,male,0.93756163
SRR975553,female,0.99716395
SRR358994,male,0.99730027
ERR661282,female,0.77072096
SRR1177713,male,0.5256282
SRR653394,female,0.9745291
SRR1026987,male,0.9817545
SRR1177737,male,0.92861843
SRR628319,male,0.9673971
SRR897414,male,0.9986857
SRR1373449,female,0.9972876
SRR897127,male,0.91722614
SRR1177734,male,0.9349778
SRR057636,male,0.9996955
SRR831007,male,0.83147526
SRR2926067,male,0.9820529
SRR2962014,female,0.98976576
SRR1146093,male,0.9982198
SRR896882,male,0.99254763
SRR1648329,male,0.9970848
DRR014035,male,0.9295198
ERR532557,male,0.99964064
SRR1265514,male,0.96295387
SRR1146200,female,0.99913216
SRR091691,female,0.85198367
ERR315457,male,0.99546766
SRR959734,female,0.8996884
SRR896826,male,0.98818004
SRR1521395,male,0.98357546
SRR2052768,female,0.9993887
SRR959725,female,0.90151596
SRR1617422,female,0.8053735
SRR2087317,male,0.99947035
SRR1265618,male,0.9925001
SRR897639,male,0.9831785
ERR668344,male,0.9552081
SRR896889,male,0.9849122
SRR1177730,male,0.8273012
SRR2443198,female,0.9950121
SRR1203027,female,0.9793814
SRR1026943,female,0.99948996
SRR1313201,female,0.9872454
SRR896765,male,0.9536187
SRR1633197,female,0.9306599
SRR949102,female,0.99907
SRR897171,male,0.9177437
SRR1957201,male,0.987981
SRR898472,male,0.96718043
SRR1656639,male,0.9991395
SRR1265884,male,0.999873
SRR397216,female,0.8731201
SRR835929,male,0.74729395
SRR1203132,female,0.94379413
SRR898142,male,0.99818075
SRR1747159,male,0.9530994
SRR898156,male,0.9355732
DRR006416,female,0.9902481
SRR1146215,female,0.9999113
ERR863745,female,0.9999997
SRR1036512,female,0.9995572
SRR897915,male,0.9357812
SRR897697,male,0.9688471
SRR1521401,male,0.9763859
SRR897433,male,0.99695885
SRR897312,male,0.9471897
SRR542393,female,0.9999989
SRR2049687,male,0.953833
ERR030871,male,0.7844955
SRR546586,male,0.99845254
SRR1596223,female,0.9955107
SRR2443179,female,0.9902703
ERR833223,female,0.9965931
SRR897568,male,0.9871286
SRR1046823,male,0.99996006
SRR897590,male,0.98774683
SRR534297,male,0.99994993
SRR868850,female,0.9996203
SRR1060783,female,0.5530006
SRR387444,male,0.93259275
SRR363757,male,0.99015397
SRR1760944,female,0.97812784
ERR752864,male,0.9501607
SRR926689,male,0.99971783
SRR1265526,male,0.98076934
SRR2049710,male,0.86612654
ERR532573,male,0.99980813
SRR898235,male,0.96584064
SRR898015,male,0.9532505
SRR2443176,female,0.9956239
SRR2087330,female,0.9999937
SRR897581,male,0.9877745
SRR896846,male,0.99021834
SRR648421,male,0.99912596
SRR1146236,male,0.9980357
SRR534303,female,0.94484025
SRR1657555,female,0.99886334
SRR898119,male,0.9989239
SRR1698137,female,0.99792844
SRR897939,male,0.9880312
SRR387426,male,0.9987691
SRR1060773,male,0.8916451
SRR1313189,female,0.9895086
SRR1649701,female,0.9775394
SRR1747153,male,0.953903
SRR1768897,female,0.9986986
SRR1313111,female,0.9956608
SRR1192965,male,0.9999833
SRR2314005,male,0.98523796
SRR1146136,female,0.9999135
SRR897999,male,0.95252264
SRR897854,male,0.99808437
ERR752550,male,0.93847924
SRR1265509,male,0.98689175
SRR897427,male,0.9988841
SRR1265661,male,0.9839262
SRR959678,female,0.8975252
SRR2138385,male,0.9312312
ERR649023,female,0.99091375
SRR1002081,female,0.999802
SRR1657548,male,0.9998749
ERR752873,male,0.95743
SRR1265561,male,0.99158347
SRR1768901,male,0.9881712
SRR2087308,female,0.9989629
SRR868830,female,0.99993676
SRR1177742,female,0.99981916
SRR191642,female,0.99989843
SRR1583597,male,0.9763011
ERR752712,female,0.9983107
SRR834562,female,0.97381365
SRR787275,male,0.9977997
SRR897299,male,0.95699894
SRR1176984,female,0.7411303
SRR2040372,female,0.9936606
SRR896961,male,0.97872925
SRR1213720,male,0.812325
SRR1216099,male,0.97275305
SRR1203829,female,0.8314303
SRR959633,female,0.8038535
SRR346465,male,0.99458677
ERR832555,male,0.8828769
SRR2047485,male,0.880653
SRR786625,male,0.93996286
SRR070178,female,0.76368624
SRR2537083,female,0.99504834
SRR1177755,female,0.9994335
SRR1422078,male,0.95150673
ERR532447,male,0.9870226
ERR532554,male,0.99985725
SRR897181,male,0.93568075
SRR2443200,female,0.99423206
ERR532611,male,0.9991196
DRR006390,male,0.7544172
SRR546239,male,0.9819857
SRR2314021,male,0.98948634
SRR897919,male,0.98250467
SRR2052736,male,0.9937438
SRR2443180,female,0.9938173
SRR1663260,male,0.9983203
SRR1521356,female,0.9999949
SRR897073,male,0.99611056
SRR1216087,male,0.9747888
SRR902924,male,0.9975914
SRR898284,male,0.9979984
SRR898134,male,0.9992238
SRR922454,female,0.9995619
SRR2087340,male,0.99744433
SRR2313981,male,0.9835324
SRR1768893,male,0.98065805
SRR2926026,male,0.99675465
SRR831030,male,0.6292921
SRR897567,male,0.9820263
SRR514145,male,0.9958476
SRR542400,female,0.99891835
SRR2049611,female,0.9998258
SRR1201785,female,0.9513715
SRR897981,male,0.98797446
SRR2049703,female,0.9990161
SRR1313124,female,0.9987768
SRR1036120,male,0.9948637
SRR542385,female,0.99979544
SRR1636952,male,0.9718629
SRR897450,male,0.9984914
SRR1576176,male,0.97360724
SRR897666,male,0.96806014
SRR898022,male,0.9626139
SRR1818586,male,0.8864247
SRR1201694,female,0.95812875
SRR1216011,male,0.9960291
ERR210962,male,0.96142733
SRR1927054,female,0.99981135
SRR448102,female,0.99667776
SRR1663209,female,0.9995362
SRR1608628,female,0.9985468
SRR898399,male,0.9874593
SRR948495,male,0.99957
SRR1169863,male,0.83859366
SRR2166636,male,0.99808437
SRR897800,male,0.9987572
SRR018259,male,0.9996222
SRR897543,male,0.944173
ERR832556,female,0.9912108
SRR897918,male,0.9596785
SRR1663289,male,0.57200974
ERR532563,male,0.99973834
SRR897315,male,0.9527873
SRR1265658,male,0.97166216
SRR1177687,male,0.8882178
SRR1146173,female,0.9987749
SRR1652912,female,0.99988955
SRR1265896,female,0.99928445
SRR897302,male,0.9428035
SRR1781820,male,0.9214451
SRR2314026,female,0.99987286
SRR1608886,male,0.7185721
SRR1265659,male,0.9871704
SRR2052819,female,0.9992533
SRR975571,female,0.9986607
SRR648427,male,0.99260867
SRR1026922,male,0.9728587
ERR315432,male,0.9339858
SRR1785324,female,0.9945512
ERR668329,male,0.9481708
ERR532592,male,0.99481356
SRR2049603,female,0.9999569
SRR975603,male,0.99965274
ERR731496,female,0.972033
SRR2443224,female,0.99869984
ERR752575,male,0.97843015
SRR1265602,male,0.96959484
ERR030868,male,0.76527
ERR315443,female,0.9943431
SRR1648326,male,0.96237916
SRR1608646,male,0.9995185
SRR959737,female,0.93626213
SRR1026936,female,0.9996344
SRR1767293,female,0.9923298
SRR926694,male,0.99942005
SRR057644,male,0.9903324
SRR903202,male,0.99605596
SRR898163,male,0.9518092
SRR396941,male,0.92490685
ERR752605,male,0.92232865
SRR898127,male,0.99788743
SRR191688,male,0.969236
SRR801701,female,0.994974
SRR903154,male,0.8381244
ERR863732,female,0.9999439
SRR897993,male,0.96708167
SRR1265671,male,0.95134556
SRR2313992,female,0.99998826
SRR868872,female,0.9958501
SRR1617439,male,0.9991499
SRR897996,male,0.9461422
SRR896879,male,0.9850257
SRR2040268,female,0.99980724
ERR519521,female,0.9997612
SRR515084,male,0.99050176
ERR315347,male,0.9481269
SRR1036074,male,0.9942359
SRR898320,male,0.92566615
SRR537107,male,0.88827026
SRR1146202,male,0.996091
SRR650133,male,0.8361476
SRR897052,male,0.9980442
SRR898111,male,0.99817353
ERR863710,female,0.9999288
SRR1768945,male,0.85235864
SRR1177747,female,0.9996441
SRR896936,male,0.9662002
SRR898434,male,0.95146435
SRR3067480,female,0.7322886
SRR988510,female,0.9994919
SRR1747186,male,0.9662655
SRR830998,male,0.9872424
SRR1201996,female,0.9833487
SRR897252,male,0.97624224
SRR2049771,female,0.99996054
SRR537117,female,0.9854863
SRR397220,male,0.9985337
SRR898206,male,0.98486125
SRR1146143,female,0.9973937
SRR1663270,female,0.9992882
ERR832552,male,0.87094384
SRR1792709,male,0.6836792
SRR1313202,female,0.99817073
SRR1652898,female,0.99962395
SRR897270,male,0.9838648
SRR1146149,female,0.9998909
ERR315338,female,0.99604684
SRR837861,male,0.9999982
SRR897875,male,0.94692767
SRR191659,male,0.92798394
ERR532609,male,0.986415
SRR1502802,female,0.9999841
SRR1163249,female,0.9998371
SRR896915,male,0.9591173
SRR1927049,female,0.99990666
SRR650147,male,0.9976001
SRR898277,male,0.99947435
SRR797114,male,0.96512717
SRR1177701,male,0.92929304
SRR959698,female,0.9569437
SRR648425,female,0.99993515
SRR897571,male,0.9929439
SRR2049773,female,0.99984515
SRR1663250,male,0.99915075
ERR863547,male,0.9999585
SRR542363,female,0.89733934
SRR609427,male,0.95614976
SRR922458,male,0.9723285
SRR1177709,female,0.99975574
SRR1693449,male,0.9976823
ERR519494,male,0.6718901
SRR1216078,male,0.98609626
SRR2049741,male,0.98583716
SRR333692,female,0.83387315
SRR1509481,male,0.63801765
ERR315357,female,0.99989814
SRR2443223,female,0.9974977
ERR315465,male,0.97321206
SRR897213,male,0.985
SRR797094,female,0.9719199
SRR1754136,male,0.9930698
SRR1698167,male,0.9981674
SRR897164,male,0.93721646
SRR959660,female,0.9033893
SRR633901,male,0.9890065
ERR661159,female,0.9781658
SRR2443210,female,0.9977934
SRR897437,male,0.9973978
SRR2443255,female,0.99710846
SRR1177729,male,0.9643259
SRR1636958,female,0.99994165
SRR898360,male,0.96657836
SRR1608574,male,0.9987748
SRR1608736,male,0.99828273
SRR897954,male,0.98901236
SRR1818520,male,0.9009919
SRR1201702,female,0.91110307
SRR903098,male,0.8566143
SRR1047872,female,0.9983862
SRR387440,male,0.99896926
SRR2314032,female,0.99999225
SRR903130,male,0.92177504
ERR752888,female,0.9986752
SRR835016,male,0.99905074
SRR1823870,female,0.98838174
SRR1777312,female,0.9978898
SRR897519,male,0.93389404
SRR787270,male,0.9775856
SRR1026992,female,0.9992272
SRR358996,male,0.9987062
SRR1663286,female,0.992301
ERR752871,male,0.96108806
SRR1576184,male,0.95579135
SRR948107,male,0.98865354
SRR514142,male,0.9954737
SRR897120,male,0.9987928
SRR1026902,male,0.9483964
ERR752782,male,0.9598346
SRR1027190,female,0.998961
ERR409743,female,0.9998824
SRR1663253,female,0.99665946
SRR897544,male,0.93397176
SRR1265588,male,0.99424094
SRR1201827,female,0.9894951
SRR897681,male,0.96836615
ERR315416,male,0.9460465
SRR020726,male,0.99991244
SRR1026979,female,0.9998438
SRR897898,male,0.9435379
SRR1201768,female,0.98204947
SRR1663225,male,0.98967075
SRR2954770,female,0.96134824
SRR948491,male,0.99618566
SRR2166637,male,0.9994931
SRR2049636,female,0.99991834
ERR833225,female,0.9969263
ERR752611,male,0.9536451
SRR1663125,male,0.9915267
SRR975582,male,0.99069893
SRR959700,female,0.90566885
SRR897148,male,0.94552535
SRR1216067,male,0.9839388
SRR896855,male,0.98801726
SRR897248,male,0.9771579
SRR1146234,male,0.99891806
SRR897566,male,0.961689
SRR897220,male,0.9822566
SRR1146218,male,0.9967949
SRR897708,male,0.9723117
SRR926656,female,0.98141414
SRR1202979,female,0.99233437
SRR830971,male,0.9252361
SRR898332,male,0.940524
SRR830976,male,0.9276802
SRR1177710,female,0.99982595
SRR897657,male,0.9608982
SRR1268076,male,0.98802346
SRR2131555,male,0.9937398
SRR1754138,female,0.98965234
SRR897821,male,0.99633664
SRR897575,male,0.9909811
SRR2039200,male,0.8808535
SRR650180,male,0.9998873
ERR752576,male,0.9817792
SRR1561680,female,0.90092194
SRR897874,male,0.9407705
SRR897896,male,0.9299792
SRR1146110,male,0.99928474
SRR2049604,female,0.99974096
SRR1521443,male,0.931204
SRR959690,female,0.89831287
SRR645375,male,0.9999143
SRR1663278,male,0.9994432
SRR970143,male,0.99065924
ERR519497,male,0.97522223
SRR1767260,female,0.99865186
SRR1265624,male,0.99013484
SRR2313994,male,0.9624918
SRR2040366,female,0.9735303
SRR2557127,male,0.6590416
SRR2052755,male,0.98678523
SRR1747206,male,0.9854113
SRR898000,male,0.95448846
ERR752554,male,0.9676312
SRR2052701,male,0.9920055
SRR1265563,male,0.9814661
ERR731494,female,0.9761675
ERR210966,male,0.67464894
SRR057631,male,0.9995686
SRR1036024,male,0.9987036
SRR1617414,male,0.8808912
ERR668371,male,0.93551123
SRR1663126,male,0.9896334
SRR897906,male,0.9451419
SRR2052783,male,0.9675802
SRR363698,female,0.97121465
SRR1747145,male,0.95308036
DRR006394,female,0.9844157
ERR752527,male,0.95651054
ERR315467,female,0.99958867
SRR1036501,female,0.9581971
SRR1265623,male,0.97914755
SRR2313989,female,0.99899185
SRR896857,male,0.9901899
SRR1374347,male,0.87250537
SRR898117,male,0.9987275
SRR609430,male,0.90836775
SRR1313163,female,0.9994167
SRR959656,female,0.84820986
SRR959723,female,0.9068613
ERR752532,male,0.9576179
SRR897480,male,0.996688
SRR801431,female,0.9980866
SRR2443218,male,0.7470855
ERR348410,male,0.5847785
SRR1026941,male,0.82339287
SRR1216071,male,0.9902339
SRR1927027,male,0.92360675
SRR1652897,female,0.99980164
SRR1603667,male,0.93464005
DRR006440,male,0.9309937
SRR1521359,male,0.99139005
SRR1163278,female,0.99474305
ERR329517,female,0.9894783
SRR898436,male,0.9672575
SRR191715,male,0.9227091
SRR1203808,female,0.9262735
SRR897479,male,0.99707973
ERR315382,female,0.99660665
SRR1042029,female,0.9998379
SRR1026969,male,0.9589677
SRR1663245,male,0.9995736
SRR2052695,male,0.9826335
ERR197922,male,0.9882801
SRR1216047,male,0.94728786
ERR922709,male,0.9996048
ERR752526,male,0.956357
SRR975561,male,0.99424565
ERR975344,female,0.999177
SRR2037290,male,0.9998995
SRR1576160,male,0.99053574
SRR896672,male,0.9974968
SRR975552,male,0.97607166
SRR1265528,male,0.9863798
SRR2087314,female,0.9722098
SRR926700,male,0.9995977
SRR897511,male,0.9394921
SRR897698,male,0.9672173
SRR2443168,female,0.9990656
SRR2087364,female,0.999276
SRR1521366,male,0.9833256
SRR873437,female,0.79075277
SRR896741,male,0.99777925
SRR922460,male,0.9898025
ERR532572,male,0.99980783
SRR898313,male,0.93837005
SRR1521383,male,0.99794495
SRR514135,female,0.7316865
SRR546581,female,0.97444344
ERR329506,female,0.9288786
SRR1002086,female,0.9997592
SRR1663291,female,0.9963228
SRR797091,female,0.9979758
SRR1608744,male,0.9975697
SRR2040267,female,0.99910975
DRR006374,female,0.9544814
SRR915786,male,0.99063605
SRR897434,male,0.998378
ERR519481,female,0.9992975
SRR898116,male,0.99938023
SRR1427122,male,0.99994403
SRR897079,male,0.99904746
SRR2443237,female,0.9970261
SRR1698148,female,0.9993178
SRR448114,female,0.9828803
ERR752650,male,0.94267595
SRR1036503,male,0.90567935
SRR898153,male,0.9410041
SRR1201722,female,0.933746
SRR896892,male,0.9878494
SRR797095,male,0.97278845
SRR1698171,male,0.99360466
ERR863545,male,0.9999668
SRR2052742,male,0.9846711
SRR830979,male,0.93058646
SRR897257,male,0.9912917
SRR926691,male,0.9996382
SRR1747151,male,0.95566094
SRR1823868,male,0.9443854
SRR397199,male,0.97179776
DRR006442,male,0.9972272
SRR1201798,female,0.9645206
ERR752676,male,0.95641804
DRR006464,male,0.9384807
SRR1202945,female,0.9870566
SRR1698163,female,0.9984704
SRR1146156,female,0.9996735
SRR976754,female,0.9748336
SRR2049708,male,0.9827383
SRR1663267,male,0.9991458
SRR2052688,male,0.99324167
SRR897560,male,0.95850736
SRR959612,female,0.78429604
SRR1216096,male,0.96396446
SRR2026309,male,0.92540854
SRR1146247,male,0.9967084
SRR1521206,male,0.51690364
SRR1767247,female,0.99723846
SRR1521417,female,0.99999267
ERR315403,female,0.99982965
SRR650197,male,0.66323197
SRR975569,male,0.9891098
SRR1201807,female,0.96911204
SRR1060764,male,0.81916046
SRR897418,male,0.998651
SRR653398,female,0.9753295
SRR1608673,male,0.9986846
SRR897642,male,0.9885572
SRR934360,female,0.93171585
SRR1652920,male,0.9310566
SRR897338,male,0.96565056
SRR1265669,male,0.9814537
ERR752859,male,0.95109713
SRR975563,male,0.9953307
SRR924536,male,0.99999887
SRR1652907,male,0.80592316
SRR1265612,male,0.98507977
SRR988509,male,0.8727174
SRR949100,male,0.9986669
SRR1201716,female,0.926782
SRR896862,male,0.9868658
SRR1201709,female,0.95433855
SRR1652961,male,0.96514976
SRR650134,male,0.99951917
SRR1146160,male,0.9983347
SRR2087346,male,0.9836792
SRR1608518,male,0.9976429
SRR2052813,female,0.9991435
SRR903194,male,0.9975033
SRR1663236,male,0.99737775
SRR1146182,female,0.9979318
SRR834567,male,0.9960438
SRR1792710,female,0.9807639
SRR898253,male,0.9978612
SRR1146253,male,0.9995055
ERR519469,male,0.95936155
SRR2049599,female,0.9999592
SRR1313224,female,0.9991541
SRR896752,male,0.9502593
ERR649024,female,0.9943534
SRR2072593,female,0.74209964
SRR1521382,female,0.9998263
SRR1373443,female,0.99797964
SRR897621,male,0.9885801
ERR649018,male,0.98552924
SRR479059,female,0.9959105
ERR752552,male,0.9490104
SRR897193,male,0.9731409
SRR1216026,male,0.9623295
SRR2954791,male,0.8316429
SRR1146238,male,0.99903566
SRR896790,male,0.9220333
SRR2052706,female,0.99852407
SRR831002,male,0.94861287
SRR764669,female,0.85745066
SRR2926052,male,0.9676639
ERR752607,male,0.92867583
SRR396900,female,0.99768007
SRR897435,male,0.99800044
SRR2926028,female,0.9534632
SRR397202,female,0.9999887
SRR542398,female,0.9999732
SRR897197,male,0.9732765
SRR018268,female,0.5557651
ERR315445,female,0.99989855
ERR649065,male,0.97414005
SRR2087296,male,0.9998388
SRR2314016,female,0.9999941
SRR2052749,male,0.9930762
SRR959708,female,0.89883995
SRR896836,male,0.9879553
SRR898297,male,0.9988432
SRR2049700,male,0.9662959
SRR922453,male,0.99266607
SRR2443205,male,0.93822956
SRR1150537,female,0.9987072
SRR897585,male,0.9910595
SRR949101,female,0.9954146
SRR897474,male,0.99847686
SRR896770,male,0.9354049
SRR1191345,male,0.9999922
SRR1292151,male,0.93842137
SRR786622,female,0.999733
SRR2049705,male,0.9968904
ERR519512,male,0.9865693
SRR949078,female,0.99907637
SRR1744450,female,0.9655034
SRR831003,female,0.99816704
SRR1036513,male,0.92055714
SRR1265682,male,0.97018415
SRR420191,male,0.9975521
SRR1027997,female,0.9013705
SRR896773,male,0.9574707
DRR029105,female,0.862652
SRR897564,male,0.95035183
SRR1839801,female,0.9981986
SRR898358,male,0.95489585
SRR896921,male,0.957382
SRR2314028,male,0.9796122
SRR1617442,male,0.99999654
SRR2313077,male,0.9987402
SRR542372,female,0.9881729
SRR420187,female,0.99862623
SRR299026,male,0.95036393
ERR752659,male,0.97494394
SRR1603664,male,0.9583613
SRR1777313,female,0.9968734
ERR752722,male,0.9190868
SRR2057553,female,0.99811566
SRR797084,female,0.5213326
SRR898432,male,0.9595866
SRR1768865,female,0.9995791
SRR902990,male,0.9969794
SRR897884,male,0.94192904
SRR1663283,male,0.99568355
SRR897637,male,0.9942547
ERR863743,female,0.99942076
SRR070196,male,0.96943426
SRR897615,male,0.9856943
ERR752833,female,0.99965763
SRR898252,male,0.99614
SRR897723,male,0.9644098
SRR1768891,male,0.95016116
SRR980462,male,0.98857343
SRR1177733,male,0.93653166
SRR419385,female,0.9565712
SRR1839795,male,0.9212736
SRR1648330,female,0.9999711
ERR532595,male,0.9997034
ERR833245,female,0.9949544
SRR897980,male,0.9906352
SRR898211,male,0.961267
SRR1163061,male,0.9907408
SRR1042026,female,0.99988395
SRR448115,male,0.95987236
SRR1027171,female,0.9999844
SRR897805,male,0.9963335
SRR959738,female,0.9010962
SRR397228,female,0.94713944
ERR351370,male,0.9811387
SRR1521374,male,0.9375518
SRR2138384,female,0.9994693
SRR2049654,male,0.9943471
SRR1803375,male,0.99021065
SRR1146085,male,0.9963086
ERR752809,male,0.9567652
SRR1576142,male,0.9183243
SRR898124,male,0.9974292
SRR1026918,female,0.99899817
SRR1222589,male,0.93994683
SRR1216006,male,0.99765027
ERR752862,male,0.95096016
SRR801426,female,0.99774885
ERR752579,male,0.96717227
ERR752682,male,0.9672879
SRR1785244,female,0.9876153
SRR1657549,female,0.9997188
SRR299113,female,0.99878895
SRR397195,female,0.99628115
SRR1661716,female,0.999869
SRR959664,female,0.85500544
SRR896663,male,0.99915016
SRR896912,male,0.9702918
SRR2926049,male,0.9970983
SRR1957200,male,0.93948096
